chunk_00127e7a-0fa3-11f0-b5d7-7c1e528b4069\75	and you label things as or you tag them as useful for beginners, useful for onboarding, useful for orientation, for somebody who's looking for that will find what they're looking for versus somebody else who's just looking for general information. personalization. What I can do this is both the beauty and the terrifying thing, okay,	and you label things as or you tag them as useful for beginners, useful for onboarding, useful for orientation. Somebody who's looking for that will find what they're looking for versus somebody else who's just looking for general information. Personalization. What I can do—this is both the beauty and the terrifying thing, okay,
chunk_00268202-0fa4-11f0-a371-6045bdbda282\147	more affordable. Foldable and rollable devices. OLED's flexibility will drive innovation in foldable smartphones, rollable TVs, and wearable technology. Hybrid technologies. New developments like QD-OLED and OLED microLED hybrids will further enhance brightness, Color accuracy and lifespan. In summary, OLED displays represent the future of visual technology with immense potential in both consumer electronics and emerging	more affordable. Foldable and rollable devices. OLED's flexibility will drive innovation in foldable smartphones, rollable TVs, and wearable technology. Hybrid technologies. New developments like QD-OLED and OLED microLED hybrids will further enhance brightness, color accuracy and lifespan. In summary, OLED displays represent the future of visual technology with immense potential in both consumer electronics and emerging
chunk_00139020-0fa4-11f0-b8df-7c1e528ae6e0\61	and you had another question, right, that, you were I did, this was, the first question on the page or you can you there's of course, a comment on the operational side of things. Let's say we, we've ramped up the vessel crew, with the training and familiarization and then we’ve sought flag approval and we've gone live - and the system has gone	and you had another question, right, that you were— I did. This was the first question on the page, or you can there's, of course, a comment on the operational side of things. Let's say we, we've ramped up the vessel crew, with the training and familiarization and then we’ve sought flag approval and we've gone live, and the system has gone
chunk_00139020-0fa4-11f0-b8df-7c1e528ae6e0\49	collectively whether we will end up getting back to a feudal setting. And I was wondering, what are your thoughts on that? In this-- potentially people getting locked into their position. I mean, we've had to work very hard to try to get out of it, not that we have really fully got out of it, but it looks like there is a real chance of that ending up	collectively, whether we will end up getting back to a feudal setting. And I was wondering, what are your thoughts on that? In this—potentially people getting locked into their position. I mean, we've had to work very hard to try to get out of it, not that we have really fully got out of it, but it looks like there is a real chance of that ending up
chunk_002da208-0fa4-11f0-95a4-6045bdbda282\39	And then, basically, put your messages across. I think being effective is basically the more important in being I suppose it's like a good data scientist. Yeah. That part I don't know if that's been talked about enough in that area. I have the exact, video on my channel being right versus being useful. All right. Yeah, and I say we have a saying all models are wrong, some are useful.	And then, basically, put your messages across. I think being effective is basically more important; I suppose it's like a good data scientist. Yeah. That part I don't know if that's been talked about enough in that area. I have the exact video on my channel being right versus being useful. All right. Yeah, and I say we have a saying: all models are wrong, some are useful.
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\54	framework, of course, how can we educate regulators to work with documentation that comes from QT companies? There are very few quantum experts in this world. And how can even one specialized regulator cover this broad range of the six different classes that are shown in the beginning? Is it possible? Which education for quantum technology and engineering is already out there? Who's academic institutions provide such people for example, a federal agency to recruit. And then the question is which power should be given	framework, of course, how can we educate regulators to work with documentation that comes from QT companies? There are very few quantum experts in this world. And how can even one specialized regulator cover this broad range of the six different classes that are shown in the beginning? Is it possible? Which education for quantum technology and engineering is already out there? Whose academic institutions provide such people, for example, for a federal agency to recruit? And then the question is, which power should be given
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\27	All the way through to the data center and the servers themselves. So it's comparison between them. Now, if we look at the top chart here, we basically start at the left and you can see that we've got some mega volts here and it's transformed down with this transformer and that yellow. And we've got 480 volts a C the same thing happens on the DC side. Again, we come with with some M.V. Here it goes into the light blue light green box.	All the way through to the data center and the servers themselves. So it's comparison between them. Now, if we look at the top chart here, we basically start at the left and you can see that we've got some megavolts here and it's transformed down with this transformer and that yellow. And we've got 480 volts AC. The same thing happens on the DC side. Again, we come with some MV. Here it goes into the light blue light green box.
chunk_00127e7a-0fa3-11f0-b5d7-7c1e528b4069\30	And then the user that we are uid, uid, equal. John Oops, John. And then Cn, G Id. Number so you see that we have John,	And then the user that we are uid, uid, equal. John, and then Cn, G Id. Number, so you see that we have John,
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\0	And then we can talk to the output, right? So we can say, well, this is episode number 1195. And be sure that any choice includes the company name, which is flow sends AI. Okay, so that's	And then we can talk to the output, right? So we can say, well, this is episode number 1195. And be sure that any choice includes the company name, which is flow sends AI. Okay, so that's
chunk_002da208-0fa4-11f0-95a4-6045bdbda282\21	you can find sub-directories named after the embedded boards and embedded toolsets. Projects for TivaC are abbreviated to tm4c123, while STM32 NUCLEO board is abbreviated to stm32c031. This is followed by the name of the embedded toolset, such as iar or keil.	you can find sub-directories named after the embedded boards and embedded toolsets. Projects for TivaC are abbreviated to tm4c123, while STM32 NUCLEO board is abbreviated to stm32c031. This is followed by the name of the embedded toolset, such as IAR or Keil.
chunk_00139020-0fa4-11f0-b8df-7c1e528ae6e0\105	lack true understanding or consciousness as they simply follow pre-programmed rules. Searle was refuting the idea of a strong idea, that is the possibility that a machine can simulate human thinking. However, the concept of technological singularity put forward by science fiction author	lack true understanding or consciousness as they simply follow pre-programmed rules. Searle was refuting the idea of strong AI, that is, the possibility that a machine can simulate human thinking. However, the concept of technological singularity was put forward by science fiction author
chunk_00268202-0fa4-11f0-a371-6045bdbda282\153	The Mars in the Mariner 4 photographs was a cold and dead world much like the Moon. There were no canals, no magnetic field and the atmosphere was very thin. We Earthlings have long dreamed of sophisticated Martian life. Those dreams were drastically downgraded somewhat dampening enthusiasm for future missions to Mars.	The Mars in the Mariner 4 photographs was a cold and dead world much like the Moon. There were no canals, no magnetic field, and the atmosphere was very thin. We Earthlings have long dreamed of sophisticated Martian life. Those dreams were drastically downgraded, somewhat dampening enthusiasm for future missions to Mars.
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\123	Here is to the next 10 years of partnership and continued success. We also work with partner companies that help our customers to build their custom projects on top of ABP. Additionally there is a community of contributors who actively participate in its development offering enhancement fixes and make this framework the best in this area.	Here is to the next 10 years of partnership and continued success. We also work with partner companies that help our customers to build their custom projects on top of ABP. Additionally, there is a community of contributors who actively participate in its development, offering enhancement fixes and making this framework the best in this area.
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\88	them, but really as with anything with the first draft saves so much time, effort and more importantly, going back to that citizen development and empowering everybody to be at the same level of proficiency that previously was only limited to a few experts. Everybody had to depend on those experts to figure out what to do.	them, but really as with anything, with the first draft saves so much time, effort and more importantly, going back to that citizen development and empowering everybody to be at the same level of proficiency that previously was only limited to a few experts. Everybody had to depend on those experts to figure out what to do.
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\105	So it's like learning by-- learning by imitation imagination and learning to embed information. So these are the components that our model includes, and I think this is what makes it more realistic than competitive model. So in other words, the generator needs to learn to produce speech so that it looks like speech and also so that it contains information.	So it's like learning by imitation, imagination, and learning to embed information. So these are the components that our model includes, and I think this is what makes it more realistic than a competitive model. In other words, the generator needs to learn to produce speech so that it looks like speech and also so that it contains information.
chunk_00268202-0fa4-11f0-a371-6045bdbda282\156	idea, which is that essentially, we're choosing the direction that saturates this upper bound here. But here's kind of an interesting observation, which is that I can actually kind of wedge the metric matrix here in an interesting way. I can do the following-- I can say, this is f bar of x0 plus delta transpose. And now here's going to be my little trick	idea, which is that essentially, we're choosing the direction that saturates this upper bound here. But here's an interesting observation, which is that I can actually wedge the metric matrix here in an interesting way. I can do the following: I can say, this is f bar of x0 plus delta transpose. And now here's going to be my little trick
chunk_00268202-0fa4-11f0-a371-6045bdbda282\103	"So I can click here and search for water. Now everything's pretty much set up all I have to do is scroll down and press on the ""start automation"" button. As soon as I do that ADVANCE then gives me a prompt with a series of instructions on what I need to do to get the measurement ready. So we can go over and do that now."	So I can click here and search for water. Now everything's pretty much set up; all I have to do is scroll down and press on the Start Automation button. As soon as I do that, ADVANCE then gives me a prompt with a series of instructions on what I need to do to get the measurement ready. So we can go over and do that now.
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\131	As well as understand how human and natural disturbances impact their energy budgets Because energy is the currency of life. That's that's critical to understanding their ability to survive and reproduce. These tags have some of the same sensors that are in your smartwatch or your phone. And they're deployed on whales in the wild. But in order to convert that data into metabolic rate, we need controlled experiments	As well as understand how human and natural disturbances impact their energy budgets, because energy is the currency of life. That's critical to understanding their ability to survive and reproduce. These tags have some of the same sensors that are in your smartwatch or your phone. And they're deployed on whales in the wild. But in order to convert that data into metabolic rate, we need controlled experiments
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\160	So I can that I can operate a business. I mean, I know there's some countries out there that are doing that garbage. Because for it. That's difficult, though, because tech changes so quickly. vectors change so quickly, it's really hard. I've always been vocal about making it like the American like the medical boards, you specialize, you get a certification, you're good, you're good to go. But then the	So that I can operate a business. I mean, I know there's some countries out there that are doing that garbage. Because of it. That's difficult, though, because tech changes so quickly. Vectors change so quickly, it's really hard. I've always been vocal about making it like the American, like the medical boards, you specialize, you get a certification, you're good to go. But then the
chunk_00127e7a-0fa3-11f0-b5d7-7c1e528b4069\70	Set up your KeyStep with a computer to use it for DAW. I will use FL Studio as my DAW. Connect the keystep to your computer with a micro-USB cable. On the back panel, set switches into the USB setting. In FL Studio, navigate into the MIDI setting. Select Arturia keystep 32 in the input section and click enable. In the output section, select keystep 32 again and click send master sync.	Set up your KeyStep with a computer to use it for DAW. I will use FL Studio as my DAW. Connect the keystep to your computer with a micro-USB cable. On the back panel, set switches into the USB setting. In FL Studio, navigate into the MIDI setting. Select Arturia keystep 32 in the input section and click enable. In the output section, select keystep 32 again and click send master sync.
chunk_00139020-0fa4-11f0-b8df-7c1e528ae6e0\145	wildfires in the area. Anyways going into the image on the left side, I have the original or what the image looks should look like after it's rendered. And on the right side is the preview which is updating. One thing I should mention is that DeNoise AI it is a GPU intensive or CPU intensive if you don't have a GPU. I have tried this on a MacBook without a GPU and	wildfires in the area. Anyway, going into the image on the left side, I have the original or what the image should look like after it's rendered. And on the right side is the preview which is updating. One thing I should mention is that DeNoise AI, it is a GPU intensive or CPU intensive if you don't have a GPU. I have tried this on a MacBook without a GPU and
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\10	robotics. I'm wondering, do you have ROS? Like, do you have any way to interface yourself? With Yeah, I should. I should have mentioned that before it or sorry? No, actually, our sensors and, and our software and firmware is ROS compatible? Suite? So which ROS by the way? ROS 1 or ROS 2? I don't know, that's a good question. I'll ask my robotics engineer. But but it is absolutely our you know, that	robotics. I'm wondering, do you have ROS? Like, do you have any way to interface yourself? With, yeah, I should. I should have mentioned that before it or sorry? No, actually, our sensors and our software and firmware is ROS compatible. Sweet. So which ROS by the way? ROS 1 or ROS 2? I don't know, that's a good question. I'll ask my robotics engineer. But it is absolutely our you know, that
chunk_00139020-0fa4-11f0-b8df-7c1e528ae6e0\177	In the subsequent parts of this video will actually also be implemented in an API gateway which is an additional layer of security that is recommended for APIs and provides another layer of security for APIs in the world. So that's it. Let me go ahead and walk through the code just so we can understand what we're doing here. So, over here, I'm simply initializing constants. Express is a web framework for building rest	In the subsequent parts of this video, we will actually also be implemented in an API gateway, which is an additional layer of security that is recommended for APIs and provides another layer of security for APIs in the world. So that's it. Let me go ahead and walk through the code just so we can understand what we're doing here. So, over here, I'm simply initializing constants. Express is a web framework for building REST
chunk_00127e7a-0fa3-11f0-b5d7-7c1e528b4069\10	The Bloomberg people-- they actually-- nowadays, they automate all these things, but back in the day, they would try to say, this is something positive or something negative and just get it as quickly as possible to the end user. This was particularly important before the era of the internet, when information travels so fast. Nowadays, it's super-- the news can go around the world in seconds. However, think about it. How are the news spread?	The Bloomberg people; they actually nowadays, they automate all these things, but back in the day, they would try to say, this is something positive or something negative and just get it as quickly as possible to the end user. This was particularly important before the era of the internet, when information travels so fast. Nowadays; it's super, the news can go around the world in seconds. However, think about it. How is the news spread?
chunk_00268202-0fa4-11f0-a371-6045bdbda282\30	Potable means water that can be kept in a pot for drinking that is exactly the type of water for curing also. That good quality water is not easily available on sites these days. So we have to increasingly shift towards curing compounds. So the other aspect that you will come across a lot more in the future is this water footprint. Water footprint is going to be a reality in the future just as carbon footprint is becoming	Potable means water that can be kept in a pot for drinking; that is exactly the type of water for curing also. That good quality water is not easily available on sites these days. So we have to increasingly shift towards curing compounds. So the other aspect that you will come across a lot more in the future is this water footprint. Water footprint is going to be a reality in the future just as carbon footprint is becoming
chunk_00268202-0fa4-11f0-a371-6045bdbda282\58	When it encounters the end of an embedded clause, it falls back to the beginning and reparses up to the beginning of that embedded clause. And what we show is that this algorithm that we came up with, with really showing implementability in the NEMO model in mind-- that was the chief goal-- in fact, recognizes the context-free languages. So the context-free languages, very roughly, are these languages defined by sets of rules where you have nonterminals mapping to strings	When it encounters the end of an embedded clause, it falls back to the beginning and reparses up to the beginning of that embedded clause. And what we show is that this algorithm that we came up with, with really showing implementability in the NEMO model in mind—that was the chief goal—in fact, recognizes the context-free languages. So the context-free languages, very roughly, are these languages defined by sets of rules where you have nonterminals mapping to strings
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\51	So there's a lot of challenges around that. One of the lightest collaborations that you can. Potentially do is something like hosting a live stream together, doing a podcast interview together, guest blogging for each other. In terms of metrics, it's really, really hard to successfully collaborate and partner with companies that are much larger than your company, because there's going to be such a David Goliath kind of relationship. So the best advice that I can offer, and this is	So there's a lot of challenges around that. One of the lightest collaborations that you can potentially do is something like hosting a live stream together, doing a podcast interview together, guest blogging for each other. In terms of metrics, it's really, really hard to successfully collaborate and partner with companies that are much larger than your company, because there's going to be such a David-Goliath kind of relationship. So the best advice that I can offer, and this is
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\139	And so now that we've covered the essential use concept, I'll quickly turn to another critical area, which is pfas. And so I'll just update you a bit on some actions taken in Europe to address these substances. I'm quickly going to giving that. We're a bit running out of time. I'm sure a lot of you are quite familiar with the problem of pfas, and you know the fact that there are so many substances uses in so many important sectors	And so now that we've covered the essential use concept, I'll quickly turn to another critical area, which is PFAS. And so I'll just update you a bit on some actions taken in Europe to address these substances. I'm quickly going to say that, we're a bit running out of time. I'm sure a lot of you are quite familiar with the problem of PFAS, and you know the fact that there are so many substances used in so many important sectors
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\21	Furthermore, although it does not have its own domestic manufacturers and can only provide a good business environment for semiconductor companies from other countries. It's also possible to create jobs and GDP, so there's nothing wrong with that, is there? Of course, the prerequisite for adopting this kind of business strategy is what Lee Kuan Yew, who founded Singapore, and Lee Hsien Loong, who is about to retire, have been emphasizing, that Singapore does not choose sides. It's about maintaining equidistant diplomacy among the world's powers, and that's	Furthermore, although it does not have its own domestic manufacturers and can only provide a good business environment for semiconductor companies from other countries, it's also possible to create jobs and GDP, so there's nothing wrong with that, is there? Of course, the prerequisite for adopting this kind of business strategy is what Lee Kuan Yew, who founded Singapore, and Lee Hsien Loong, who is about to retire, have been emphasizing, that Singapore does not choose sides. It's about maintaining equidistant diplomacy among the world's powers
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\14	Unless I have a. Database I misspelled. Yeah. So if you type everything, it should give you also the same. Yeah.	Unless I have a database I misspelled. Yeah. So if you type everything, it should give you also the same. Yeah.
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\181	"together longitudinally. Have fairly short term projects and are always redoing -- we need a long-term strategy like the Europeans."" It would make it much more possible to conduct research with some continuity."	together longitudinally. have fairly short term projects and are always redoing — we need a long-term strategy like the Europeans. It would make it much more possible to conduct research with some continuity.
chunk_00139020-0fa4-11f0-b8df-7c1e528ae6e0\137	And if you found these disparities, it would raise some interesting questions which if either of them was correct. I can recall an occasion when NASA developed a program to compute the deflections under launching loads of a space vessel.	And if you found these disparities, it would raise some interesting questions which, if either of them was correct. I can recall an occasion when NASA developed a program to compute the deflections under launching loads of a space vessel.
chunk_00139020-0fa4-11f0-b8df-7c1e528ae6e0\55	For Linux, so that was the initial development. for Ross. Awesome. So can we can move on to the second part of the video, right? Yeah, OK. So now the second part of the video I'll be playing. in this part. I'll be showing some commands and you.	For Linux, so that was the initial development. For Ross. Awesome. So can we move on to the second part of the video, right? Yeah, OK. So now the second part of the video I'll be playing. In this part, I'll be showing some commands and you.
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\155	And it's going to be a Nullarbor so I'm gonna assign null to it right now. The next one is that we need to have a function which binds. The on click listener so fun set on click listener, which requires an on click listener. So on click listener. It's none of those,	And it's going to be a Nullarbor, so I'm going to assign null to it right now. The next one is that we need to have a function which binds. The onClick listener, so fun setOnClickListener, which requires an onClick listener. So onClick listener. It's none of those,
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\102	which can be changed in the set preferences files and naming window. Virtual signals will always be 64-bit double-precision. Also, SutterPatch® data is always stored in native units. Amps, Volts, etc, always properly scaled, unlike other data acquisition applications that require several gain and offset factors to be applied to have a valid data set. There are a variety of analysis	which can be changed in the set preferences files and naming window. Virtual signals will always be 64-bit double-precision. Also, SutterPatch® data is always stored in native units. Amps, Volts, etc., always properly scaled, unlike other data acquisition applications that require several gain and offset factors to be applied to have a valid data set. There are a variety of analysis
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\189	mind opening again on how complex and how entrenched these mechanisms are. Yeah, that's a big one for me at the moment, especially the patternist series is very much on top of my mind right now. I also just got the new Quarry Doctor of Book in the mail, I haven't started reading it, but Red Team Blues is right here on my desk as well.	mind opening again on how complex and how entrenched these mechanisms are. Yeah, that's a big one for me at the moment, especially the Patternist series is very much on top of my mind right now. I also just got the new Quarry Doctor of Book in the mail, I haven't started reading it, but Red Team Blues is right here on my desk as well.
chunk_00268202-0fa4-11f0-a371-6045bdbda282\31	need 64 minutes for carbon, I need 1000 minutes to take the nitrogen spectrum under identical conditions. See the difference? Assuming that number of nuclei, number of nitrogen, everything remains same in a given molecule. So, this is the sensitivity factor coming into the picture. So, carbon 13 is 64 times less sensitive compared to proton and nitrogen is 960 times less sensitive compared to proton.	need 64 minutes for carbon. I need 1000 minutes to take the nitrogen spectrum under identical conditions. See the difference? Assuming that number of nuclei, number of nitrogen, everything remains same in a given molecule. So, this is the sensitivity factor coming into the picture. So, carbon 13 is 64 times less sensitive compared to proton, and nitrogen is 960 times less sensitive compared to proton.
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\40	and so I, I think we're still very early there, but those systems are going to start to become extremely robust and reliable. And I'm very excited for that. Amazing. So, um, I'm interested to know from, in your own, um, words how how I mean, we were just talking to you folks have got this, um, forward engineering team, your enterprise focused. You're helping bridge the last mile problem and really	and so I think we're still very early there, but those systems are going to start to become extremely robust and reliable. And I'm very excited for that. Amazing. So I'm interested to know from, in your own words how I mean, we were just talking to you folks have got this forward engineering team, your enterprise focused. You're helping bridge the last mile problem and really
chunk_00268202-0fa4-11f0-a371-6045bdbda282\33	process those chunks individually. And this is a type of flexibility that Apex cursor is introducing. And because of this flexibility, it is much easier to handle large amount of data and process this large amount of data more quickly, more efficiently. So let's understand the different advantages. Definitely the first advantage is a reduced memory usage like where the large SOQL queries can return a massive data set which will overload your memory	process those chunks individually. This is a type of flexibility that Apex cursor is introducing. Because of this flexibility, it is much easier to handle large amount of data and process this large amount of data more quickly and more efficiently. Let's understand the different advantages. The first advantage is a reduced memory usage, where the large SOQL queries can return a massive data set which will overload your memory
chunk_00268202-0fa4-11f0-a371-6045bdbda282\192	And then, inevitably, it would break. And, then people would be lost kinda wondering, okay. Now what do we do with this? Do we hire them again to fix it? Do we start from scratch? Because by then, the priorities have probably shifted too a little bit. And so it was this constant cycle of, like, hiring to build something. It breaks, replace it, and then nothing no knowledge was being generated for the company itself.	And then, inevitably, it would break. And then people would be lost kind of wondering, okay, now what do we do with this? Do we hire them again to fix it? Do we start from scratch? Because by then, the priorities have probably shifted a little bit too. And so it was this constant cycle of hiring to build something. It breaks, we replace it, and then no knowledge was being generated for the company itself.
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\123	not what these people are planning. These people are racing, let's be clear, they're racing for their own personal gain, for their own glory towards an existential catastrophe. And that no one has consented to that the public has no oversight in the government has, for some reason it's just letting it happen. Like if I was the government. And one of my most powerful industrialists was just on Twitter publicly stating that they're building, you know, God-like	not what these people are planning. These people are racing, let's be clear, they're racing for their own personal gain, for their own glory towards an existential catastrophe. And that no one has consented to that the public has no oversight in the government has, for some reason it's just letting it happen. Like if I was the government. And one of my most powerful industrialists was just on Twitter publicly stating that they're building, you know, God-like
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\5	off voice understanding of mapping it together to be able to really create our RP automations, just redefining what's possible there. Really exciting to see. All right, so from the topics that we covered today, yeah, this is just just very quickly what we've covered the automation authoring with a I how Copilot continues to get better. What we saw was M365 recommendations using our process mining in combination with the data in Microsoft 365, but you saw as	off voice understanding of mapping it together to be able to really create our RPA automations, just redefining what's possible there. Really exciting to see. All right, so from the topics that we covered today, yeah, this is just very quickly what we've covered: the automation authoring with AI, how Copilot continues to get better. What we saw was M365 recommendations using our process mining in combination with the data in Microsoft 365, but you saw as
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\192	this into 3 batch and then learn each of the batch. Right? So so how do we do that? Well, we can 12 divided by 3. That would be 4. Right? So in each batch of data we will see something like this, check. He loves eating, add. and then, ait eos I really, and then love deep learning. Eos right. And you may say it doesn't make sense like, why do you chop this right? Well, it doesn't really matter, because	this into three batches, and then learn each of the batch. Right? So how do we do that? Well, we can twelve divided by three. That would be four. Right? So in each batch of data we will see something like this, check. He loves eating, add, and then, at EOS I really, and then love deep learning. EOS right, and you may say it doesn't make sense like, why do you chop this right? Well, it doesn't really matter, because
chunk_001fa202-0fa4-11f0-9924-7c1e528aea64\97	back on your your metric of how many hours they're spending, trying to get information. I think, first and foremost, we've got to do a better job in this are they aligned from the lessors point about tools, is giving employees access to data. And I'm making that less complex, more simplified, because at the end, you know, at the end of the day, you know, what we're seeing now in terms of, you know, tools or systems, ie RPS, providing more self service capabilities, putting a	back on your metric of how many hours they're spending, trying to get information. I think, first and foremost, we've got to do a better job in this. Are they aligned from the lessors point about tools? It's giving employees access to data and I'm making that less complex, more simplified, because at the end, at the end of the day, what we're seeing now in terms of tools or systems, i.e. RPS, providing more self service capabilities, putting a
chunk_00268202-0fa4-11f0-a371-6045bdbda282\35	will launch AI agents where they can go out and do the actual thing for you. So if they obviously if you feed them, as you say, the structured data correctly, They're going to go in, you know, and obviously your website has to work correctly as well and all that kind of thing. But, you know, you're going to have to, you know, it's going to go in, find that place, book the table. You know, it's going to be fascinating. There's in that book, The Messy Middle. Sorry, in that paper.	will launch AI agents where they can go out and do the actual thing for you. So if they obviously if you feed them, as you say, the structured data correctly, they're going to go in, and obviously your website has to work correctly as well and all that kind of thing. But you're going to have to, it's going to go in, find that place, book the table. It's going to be fascinating. There's a reference in that book, The Messy Middle. Sorry, in that paper.
chunk_00127e7a-0fa3-11f0-b5d7-7c1e528b4069\21	the free stannic acid H2 is unknown. The sulfides of tin exist in both the +2 and tin sulfide and tin sulfide. Hydrides Stannane, where tin is in the +4 oxidation state, is unstable. Organotin hydrides are however well known, e.g. tributyltin hydride3H).	the free stannic acid H2 is unknown. The sulfides of tin exist in both the +2 and tin sulfide and tin sulfide. Hydrides stannane, where tin is in the +4 oxidation state, is unstable. Organotin hydrides are, however, well known, e.g., tributyltin hydride (3H).
chunk_002da208-0fa4-11f0-95a4-6045bdbda282\38	Once the Domain successful added to hosting we can install the second WordPress using Bluehost control panel. Just enter the website detail the system will automatically install the WordPress for you including SSL certificate.	Once the domain is added to hosting, we can install the second WordPress using Bluehost control panel. Just enter the website details, the system will automatically install the WordPress for you including SSL certificate.
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\102	"into like trying to participate in specific cultures or like appear in a specific way. I remembered like this one post Kim Kardashian was promoting, what was it, these gum, not gummies but like either candies or something that kind of restrained your appetite, so I was like ""Ooo"	trying to participate in specific cultures or appear in a specific way. I remembered this one post Kim Kardashian was promoting, what was it, this gum, not gummies but either candies or something that kind of restrained your appetite, so I was like Ooo
chunk_0008c1e2-0fa2-11f0-ba92-6045bdb25344\107	and I call this human-centered design. We'll come back to describe that term later, but it has four important components. First of all, it's human-centered, so we always focus on the people. That's very important because it's the only discipline where the major focus is on making things that are appropriate for people. Second, we solve the right	and I call this human-centered design. We'll come back to describe that term later, but it has four important components. First of all, it's human-centered, so we always focus on the people. That's very important because it's the only discipline where the major focus is on making things that are appropriate for people. Second, we solve the right
chunk_00139020-0fa4-11f0-b8df-7c1e528ae6e0\109	artificial intelligence, being the latest. To tackle this question, we need to investigate how AI and big data actually changed decision-making. And if we adopt a new method, it would not be hard to come up with a list of questions that tackle these challenging questions about AI's impact on decision-making. And we believe these questions, which are listed here, should attract significant research efforts.	artificial intelligence, being the latest. To tackle this question, we need to investigate how AI and big data actually changed decision-making. And if we adopt a new method, it would not be hard to come up with a list of questions that tackle these challenging questions about AI's impact on decision-making. And we believe these questions, which are listed here, should attract significant research efforts.
chunk_002da208-0fa4-11f0-95a4-6045bdbda282\97	now. We're actually in the middle of the project, at the moment. And we started out by first of all, there's so much research that has already been done actually in this field. And, that's always important as a researcher to rely upon what is already there. And, and try to see what you can use and even take on in a further step. So we did quite an extensive desk study.	now, we're actually in the middle of the project at the moment. And we started out by, first of all, there's so much research that has already been done actually in this field. And that's always important as a researcher to rely upon what is already there. And try to see what you can use and even take on in a further step. So we did quite an extensive desk study.
chunk_00268202-0fa4-11f0-a371-6045bdbda282\120	"of the things that I did was help the bank put together a strategy. How were we going to approach it for the next three to five years? That gave us the authority to get the money and the resources to build a very good team. We built a very solid team and we made some really good headway in this technology. Now, it's not that today we're saying, ""Oh, we've hit quantum advantage."" That was never the extent. If"	of the things that I did was help the bank put together a strategy. How were we going to approach it for the next three to five years? That gave us the authority to get the money and the resources to build a very good team. We built a very solid team and we made some really good headway in this technology. Now, it's not that today we're saying, Oh, we've hit quantum advantage. That was never the extent. If
chunk_00268202-0fa4-11f0-a371-6045bdbda282\138	…to be a global hub for the digital assets and blockchain industry, specifically? The short answer is, yes, it does have all the ingredients. But if you want a longer answer, I would probably put it under three buckets. One, as we mentioned, the regulatory clarity, thanks to VARA… …or even the other financial free zones like DIFC or ADGM. Just the UAE government in general, they can really be promoting the tech in a way…	…to be a global hub for the digital assets and blockchain industry, specifically? The short answer is, yes, it does have all the ingredients. But if you want a longer answer, I would probably put it under three buckets. One, as we mentioned, the regulatory clarity, thanks to VARA… or even the other financial free zones like DIFC or ADGM. Just the UAE government in general, they can really be promoting the tech in a way…
chunk_00127e7a-0fa3-11f0-b5d7-7c1e528b4069\76	And it’s not a typical planet as we know them, it belongs to the category called ‘circumbinary planets’, or such that orbit two stars instead of one. They are quite scarce in our cosmic catalog, with only about 15 known so far. But there’s more – it’s the second circumbinary system that hosts more than 1 planet we’ve ever been able to detect. Interestingly, about 85% of stars in the universe aren’t like the Sun – they usually have	And it’s not a typical planet as we know them, it belongs to the category called ‘circumbinary planets’, or such that orbit two stars instead of one. They are quite scarce in our cosmic catalog, with only about 15 known so far. But there’s more — it’s the second circumbinary system that hosts more than 1 planet we’ve ever been able to detect. Interestingly, about 85% of stars in the universe aren’t like the Sun — they usually have
chunk_002da208-0fa4-11f0-95a4-6045bdbda282\157	from some of these artificial intelligence tools responsibly. Use of the AI making sure it's unbiased doesn't discriminate. ...So these are some of the more... what are now seeming they weren't a year ago, but they're now seemingly to be the more basic, legal questions of when you use AI, what do you have to worry about? So it all depends on the use case. One of the interesting phenomenon that's happening is	from some of these artificial intelligence tools responsibly. Use of the AI, making sure it's unbiased and doesn't discriminate. These are some of the more basic legal questions of when you use AI, what do you have to worry about? So it all depends on the use case. One of the interesting phenomena that's happening is
